x,y
128.5503556,35.8583796
128.5502339,35.8587921
128.5500345,35.8591841
128.5497622,35.8595458
128.5494237,35.859868
128.5413349,35.8197376
128.5409388,35.8200132
128.5404946,35.8202348
128.5400133,35.8203972
128.5395068,35.8204963
128.5389875,35.8205295
128.5384681,35.8204963
128.5379616,35.8203972
128.5374803,35.8202348
128.5370362,35.8200132
128.5366401,35.8197376
128.5363018,35.819415
128.5360296,35.8190532
128.5358303,35.8186612
128.5357087,35.8182487
128.5356678,35.8178257
128.5357087,35.8174028
128.5358303,35.8169902
128.5360297,35.8165982
128.5363019,35.8162365
128.5366402,35.8159139
128.5370363,35.8156383
128.5374804,35.8154167
128.5379617,35.8152543
128.5384682,35.8151553
128.5389875,35.815122
128.5395068,35.8151553
128.5400133,35.8152543
128.5404945,35.8154167
128.5409387,35.8156383
128.5413348,35.8159139
128.5416731,35.8162365
128.5419453,35.8165982
128.5421446,35.8169902
128.5422663,35.8174028
128.5423071,35.8178257
128.5422663,35.8182487
128.5421447,35.8186612
128.5419454,35.8190532
128.5416732,35.819415
128.5413349,35.819737
128.5506986,35.9171526
128.550302,35.9174282
128.5498573,35.9176499
128.5493754,35.9178122
128.5488682,35.9179113
128.5483483,35.9179446
128.5478283,35.9179113
128.5473211,35.9178122
128.5468393,35.9176499
128.5463946,35.9174282
128.545998,35.9171526
128.5456593,35.91683
128.5453868,35.9164683
128.5451872,35.9160763
128.5450654,35.9156637
128.5450245,35.9152408
128.5450655,35.9148178
128.5451872,35.9144053
128.5453868,35.9140133
128.5456594,35.9136516
128.5459981,35.913329
128.5463947,35.9130534
128.5468394,35.9128318
128.5473212,35.9126694
128.5478283,35.9125704
128.5483483,35.9125371
128.5488682,35.9125704
128.5493753,35.9126694
128.5498572,35.9128318
128.5503019,35.9130534
128.5506984,35.913329
128.5510372,35.9136516
128.5513097,35.9140133
128.5515093,35.9144053
128.5516311,35.9148178
128.551672,35.9152408
128.5516311,35.9156637
128.5515094,35.9160763
128.5513098,35.9164683
128.5510373,35.91683
128.5506986,35.917152
128.5517889,35.8988856
128.5513924,35.8991611
128.5509478,35.8993828
128.5504661,35.8995452
128.549959,35.8996442
128.5494392,35.8996775
128.5489194,35.8996442
128.5484123,35.8995452
128.5479306,35.8993828
128.547486,35.8991611
128.5470894,35.8988856
128.5467508,35.898563
128.5464784,35.8982012
128.5462788,35.8978092
128.5461571,35.8973967
128.5461162,35.8969737
128.5461572,35.8965508
128.5462789,35.8961382
128.5464785,35.8957463
128.5467509,35.8953845
128.5470896,35.8950619
128.5474861,35.8947864
128.5479306,35.8945647
128.5484124,35.8944024
128.5489194,35.8943033
128.5494392,35.89427
128.549959,35.8943033
128.550466,35.8944024
128.5509477,35.8945647
128.5513923,35.8947864
128.5517888,35.8950619
128.5521275,35.8953845
128.5523999,35.8957463
128.5525995,35.8961382
128.5527212,35.8965508
128.5527622,35.8969737
128.5527213,35.8973967
128.5525996,35.8978092
128.5524,35.8982012
128.5521276,35.898563
128.5517889,35.898885
128.5330484,35.8474151
128.5326522,35.8476907
128.5322078,35.8479124
128.5317264,35.8480747
128.5312197,35.8481738
128.5307002,35.8482071
128.5301807,35.8481738
128.529674,35.8480747
128.5291925,35.8479124
128.5287482,35.8476907
128.5283519,35.8474151
128.5280135,35.8470925
128.5277413,35.8467307
128.5275419,35.8463388
128.5274202,35.8459262
128.5273794,35.8455032
128.5274203,35.8450803
128.5275419,35.8446677
128.5277414,35.8442758
128.5280136,35.843914
128.5283521,35.8435914
128.5287483,35.8433159
128.5291926,35.8430942
128.529674,35.8429318
128.5301807,35.8428328
128.5307002,35.8427995
128.5312196,35.8428328
128.5317263,35.8429318
128.5322077,35.8430942
128.532652,35.8433159
128.5330483,35.8435914
128.5333867,35.843914
128.533659,35.8442758
128.5338584,35.8446677
128.5339801,35.8450803
128.534021,35.8455032
128.5339801,35.8459262
128.5338585,35.8463388
128.5336591,35.8467307
128.5333868,35.8470925
128.5330484,35.847415
128.6415433,35.8887916
128.6411468,35.8890671
128.6407023,35.8892888
128.6402206,35.8894512
128.6397136,35.8895502
128.6391938,35.8895835
128.6386741,35.8895502
128.6381671,35.8894512
128.6376854,35.8892888
128.6372408,35.8890671
128.6368444,35.8887916
128.6365058,35.888469
128.6362334,35.8881072
128.6360339,35.8877152
128.6359122,35.8873027
128.6358713,35.8868797
128.6359122,35.8864568
128.6360339,35.8860442
128.6362335,35.8856522
128.6365059,35.8852905
128.6368445,35.8849679
128.637241,35.8846924
128.6376855,35.8844707
128.6381672,35.8843083
128.6386741,35.8842093
128.6391938,35.884176
128.6397136,35.8842093
128.6402205,35.8843083
128.6407022,35.8844707
128.6411467,35.8846924
128.6415432,35.8849679
128.6418818,35.8852905
128.6421542,35.8856522
128.6423537,35.8860442
128.6424755,35.8864568
128.6425164,35.8868797
128.6424755,35.8873027
128.6423538,35.8877152
128.6421543,35.8881072
128.6418819,35.888469
128.6415433,35.888791
128.6051992,35.8783653
128.6048028,35.8786409
128.6043583,35.8788625
128.6038767,35.8790249
128.6033698,35.8791239
128.6028501,35.8791572
128.6023303,35.8791239
128.6018234,35.8790249
128.6013418,35.8788625
128.6008973,35.8786409
128.6005009,35.8783653
128.6001624,35.8780427
128.59989,35.8776809
128.5996905,35.8772889
128.5995688,35.8768764
128.5995279,35.8764534
128.5995689,35.8760305
128.5996906,35.8756179
128.5998901,35.875226
128.6001625,35.8748642
128.600501,35.8745416
128.6008974,35.8742661
128.6013419,35.8740444
128.6018235,35.8738821
128.6023304,35.873783
128.6028501,35.8737497
128.6033697,35.873783
128.6038766,35.8738821
128.6043582,35.8740444
128.6048027,35.8742661
128.6051991,35.8745416
128.6055376,35.8748642
128.60581,35.875226
128.6060095,35.8756179
128.6061312,35.8760305
128.6061722,35.8764534
128.6061313,35.8768764
128.6060096,35.8772889
128.6058101,35.8776809
128.6055378,35.8780427
128.6051992,35.878365
128.7117021,35.8379243
128.7113059,35.8381999
128.7108617,35.8384215
128.7103803,35.8385839
128.7098736,35.838683
128.7093542,35.8387163
128.7088347,35.838683
128.7083281,35.8385839
128.7078467,35.8384215
128.7074024,35.8381999
128.7070062,35.8379243
128.7066679,35.8376017
128.7063956,35.8372399
128.7061962,35.8368479
128.7060746,35.8364354
128.7060338,35.8360124
128.7060747,35.8355895
128.7061963,35.8351769
128.7063957,35.834785
128.706668,35.8344232
128.7070063,35.8341006
128.7074025,35.8338251
128.7078468,35.8336034
128.7083281,35.833441
128.7088348,35.833342
128.7093542,35.8333087
128.7098736,35.833342
128.7103802,35.833441
128.7108616,35.8336034
128.7113058,35.8338251
128.711702,35.8341006
128.7120404,35.8344232
128.7123127,35.834785
128.7125121,35.8351769
128.7126337,35.8355895
128.7126746,35.8360124
128.7126337,35.8364354
128.7125121,35.8368479
128.7123127,35.8372399
128.7120405,35.8376017
128.7117021,35.837924
128.6231467,35.8101852
128.6227507,35.8104608
128.6223066,35.8106825
128.6218253,35.8108448
128.6213189,35.8109439
128.6207996,35.8109772
128.6202803,35.8109439
128.6197739,35.8108448
128.6192926,35.8106825
128.6188485,35.8104608
128.6184525,35.8101852
128.6181142,35.8098626
128.6178421,35.8095008
128.6176428,35.8091089
128.6175212,35.8086963
128.6174803,35.8082733
128.6175212,35.8078504
128.6176428,35.8074378
128.6178422,35.8070459
128.6181143,35.8066841
128.6184526,35.8063615
128.6188486,35.806086
128.6192927,35.8058643
128.6197739,35.8057019
128.6202804,35.8056029
128.6207996,35.8055696
128.6213188,35.8056029
128.6218253,35.8057019
128.6223065,35.8058643
128.6227506,35.806086
128.6231466,35.8063615
128.6234849,35.8066841
128.623757,35.8070459
128.6239564,35.8074378
128.624078,35.8078504
128.6241189,35.8082733
128.624078,35.8086963
128.6239564,35.8091089
128.6237571,35.8095008
128.623485,35.8098626
128.6231467,35.810185
128.5578663,35.8392839
128.5574701,35.8395594
128.5570258,35.8397811
128.5565444,35.8399435
128.5560377,35.8400425
128.5555183,35.8400758
128.5549988,35.8400425
128.5544922,35.8399435
128.5540108,35.8397811
128.5535665,35.8395594
128.5531703,35.8392839
128.5528319,35.8389613
128.5525597,35.8385995
128.5523603,35.8382075
128.5522387,35.837795
128.5521978,35.837372
128.5522387,35.8369491
128.5523604,35.8365365
128.5525598,35.8361445
128.552832,35.8357828
128.5531704,35.8354602
128.5535666,35.8351846
128.5540109,35.834963
128.5544922,35.8348006
128.5549989,35.8347016
128.5555183,35.8346683
128.5560377,35.8347016
128.5565443,35.8348006
128.5570257,35.834963
128.55747,35.8351846
128.5578662,35.8354602
128.5582046,35.8357828
128.5584768,35.8361445
128.5586762,35.8365365
128.5587979,35.8369491
128.5588388,35.837372
128.5587979,35.837795
128.5586763,35.8382075
128.5584769,35.8385995
128.5582047,35.8389613
128.5578663,35.839283
128.5725096,35.8818973
128.5721132,35.8821729
128.5716687,35.8823946
128.571187,35.8825569
128.5706801,35.882656
128.5701603,35.8826893
128.5696406,35.882656
128.5691337,35.8825569
128.568652,35.8823946
128.5682075,35.8821729
128.5678111,35.8818973
128.5674725,35.8815747
128.5672001,35.881213
128.5670007,35.880821
128.566879,35.8804084
128.5668381,35.8799855
128.566879,35.8795625
128.5670007,35.87915
128.5672002,35.878758
128.5674726,35.8783963
128.5678112,35.8780736
128.5682076,35.8777981
128.5686521,35.8775764
128.5691337,35.8774141
128.5696406,35.877315
128.5701603,35.8772818
128.57068,35.877315
128.5711869,35.8774141
128.5716686,35.8775764
128.5721131,35.8777981
128.5725095,35.8780736
128.5728481,35.8783963
128.5731204,35.878758
128.57332,35.87915
128.5734417,35.8795625
128.5734826,35.8799855
128.5734417,35.8804084
128.57332,35.880821
128.5731205,35.881213
128.5728482,35.8815747
128.5725096,35.881897
128.6006306,35.8725141
128.6002342,35.8727896
128.5997897,35.8730113
128.5993081,35.8731737
128.5988013,35.8732727
128.5982816,35.873306
128.5977619,35.8732727
128.597255,35.8731737
128.5967734,35.8730113
128.596329,35.8727896
128.5959326,35.8725141
128.5955941,35.8721914
128.5953217,35.8718297
128.5951223,35.8714377
128.5950006,35.8710252
128.5949597,35.8706022
128.5950006,35.8701792
128.5951223,35.8697667
128.5953218,35.8693747
128.5955942,35.869013
128.5959327,35.8686904
128.5963291,35.8684148
128.5967735,35.8681932
128.5972551,35.8680308
128.5977619,35.8679318
128.5982816,35.8678985
128.5988012,35.8679318
128.5993081,35.8680308
128.5997896,35.8681932
128.6002341,35.8684148
128.6006304,35.8686904
128.600969,35.869013
128.6012413,35.8693747
128.6014408,35.8697667
128.6015625,35.8701792
128.6016034,35.8706022
128.6015626,35.8710252
128.6014409,35.8714377
128.6012414,35.8718297
128.6009691,35.8721914
128.6006306,35.872514
128.6267135,35.885033
128.626317,35.8853085
128.6258725,35.8855302
128.6253908,35.8856926
128.6248839,35.8857916
128.6243641,35.8858249
128.6238444,35.8857916
128.6233374,35.8856926
128.6228557,35.8855302
128.6224112,35.8853085
128.6220148,35.885033
128.6216762,35.8847104
128.6214038,35.8843486
128.6212043,35.8839566
128.6210826,35.8835441
128.6210417,35.8831211
128.6210827,35.8826982
128.6212044,35.8822856
128.6214039,35.8818936
128.6216763,35.8815319
128.6220149,35.8812093
128.6224113,35.8809338
128.6228558,35.8807121
128.6233375,35.8805497
128.6238444,35.8804507
128.6243641,35.8804174
128.6248838,35.8804507
128.6253908,35.8805497
128.6258724,35.8807121
128.6263169,35.8809338
128.6267133,35.8812093
128.6270519,35.8815319
128.6273243,35.8818936
128.6275239,35.8822856
128.6276456,35.8826982
128.6276865,35.8831211
128.6276456,35.8835441
128.6275239,35.8839566
128.6273244,35.8843486
128.627052,35.8847104
128.6267135,35.88503
128.6052539,35.8652901
128.6048576,35.8655657
128.6044132,35.8657873
128.6039316,35.8659497
128.6034248,35.8660488
128.6029052,35.866082
128.6023855,35.8660488
128.6018787,35.8659497
128.6013972,35.8657873
128.6009528,35.8655657
128.6005564,35.8652901
128.6002179,35.8649675
128.5999456,35.8646057
128.5997461,35.8642138
128.5996245,35.8638012
128.5995836,35.8633782
128.5996245,35.8629553
128.5997462,35.8625427
128.5999457,35.8621508
128.600218,35.861789
128.6005565,35.8614664
128.6009529,35.8611909
128.6013973,35.8609692
128.6018788,35.8608069
128.6023856,35.8607078
128.6029052,35.8606745
128.6034248,35.8607078
128.6039316,35.8608069
128.6044131,35.8609692
128.6048575,35.8611909
128.6052538,35.8614664
128.6055923,35.861789
128.6058647,35.8621508
128.6060641,35.8625427
128.6061858,35.8629553
128.6062267,35.8633782
128.6061859,35.8638012
128.6060642,35.8642138
128.6058648,35.8646057
128.6055924,35.8649675
128.6052539,35.86529
129.2026269,35.1847348
129.2022339,35.1850104
129.2017932,35.1852321
129.2013157,35.1853944
129.2008131,35.1854935
129.2002979,35.1855268
129.1997826,35.1854935
129.19928,35.1853944
129.1988025,35.1852321
129.1983619,35.1850104
129.1979688,35.1847348
129.1976332,35.1844121
129.1973632,35.1840503
129.1971654,35.1836583
129.1970448,35.1832457
129.1970042,35.1828227
129.1970448,35.1823997
129.1971655,35.1819871
129.1973632,35.1815951
129.1976333,35.1812333
129.197969,35.1809106
129.198362,35.1806351
129.1988026,35.1804134
129.1992801,35.180251
129.1997826,35.180152
129.2002979,35.1801187
129.2008131,35.180152
129.2013156,35.180251
129.2017931,35.1804134
129.2022338,35.1806351
129.2026268,35.1809106
129.2029624,35.1812333
129.2032325,35.1815951
129.2034303,35.1819871
129.2035509,35.1823997
129.2035915,35.1828227
129.203551,35.1832457
129.2034303,35.1836583
129.2032326,35.1840503
129.2029625,35.1844121
129.2026269,35.184734
129.1215406,35.2031004
129.1211475,35.203376
129.1207067,35.2035977
129.1202291,35.20376
129.1197264,35.2038591
129.1192111,35.2038924
129.1186957,35.2038591
129.118193,35.20376
129.1177154,35.2035977
129.1172746,35.203376
129.1168815,35.2031004
129.1165458,35.2027777
129.1162757,35.2024159
129.1160779,35.2020239
129.1159572,35.2016113
129.1159167,35.2011883
129.1159573,35.2007653
129.116078,35.2003527
129.1162758,35.1999607
129.1165459,35.1995989
129.1168816,35.1992763
129.1172747,35.1990007
129.1177155,35.198779
129.1181931,35.1986166
129.1186957,35.1985176
129.1192111,35.1984843
129.1197264,35.1985176
129.1202291,35.1986166
129.1207066,35.198779
129.1211474,35.1990007
129.1215405,35.1992763
129.1218762,35.1995989
129.1221463,35.1999607
129.1223442,35.2003527
129.1224649,35.2007653
129.1225054,35.2011883
129.1224649,35.2016113
129.1223442,35.2020239
129.1221464,35.2024159
129.1218763,35.2027777
129.1215406,35.2031
128.5600036,35.8607794
128.5596073,35.8610549
128.5591629,35.8612766
128.5586814,35.861439
128.5581746,35.861538
128.557655,35.8615713
128.5571354,35.861538
128.5566286,35.861439
128.5561471,35.8612766
128.5557027,35.8610549
128.5553064,35.8607794
128.5549679,35.8604567
128.5546956,35.860095
128.5544962,35.859703
128.5543745,35.8592904
128.5543337,35.8588675
128.5543746,35.8584445
128.5544962,35.858032
128.5546957,35.85764
128.554968,35.8572783
128.5553065,35.8569557
128.5557028,35.8566801
128.5561472,35.8564585
128.5566287,35.8562961
128.5571355,35.8561971
128.557655,35.8561638
128.5581746,35.8561971
128.5586814,35.8562961
128.5591629,35.8564585
128.5596072,35.8566801
128.5600035,35.8569557
128.560342,35.8572783
128.5606143,35.85764
128.5608138,35.858032
128.5609355,35.8584445
128.5609764,35.8588675
128.5609355,35.8592904
128.5608139,35.859703
128.5606144,35.860095
128.5603421,35.8604567
128.5600036,35.860779
128.624221,35.8941647
128.6238245,35.8944403
128.6233799,35.894662
128.6228982,35.8948243
128.6223912,35.8949234
128.6218713,35.8949567
128.6213515,35.8949234
128.6208445,35.8948243
128.6203628,35.894662
128.6199182,35.8944403
128.6195217,35.8941647
128.6191831,35.8938421
128.6189107,35.8934804
128.6187112,35.8930884
128.6185895,35.8926758
128.6185486,35.8922529
128.6185895,35.8918299
128.6187112,35.8914174
128.6189108,35.8910254
128.6191832,35.8906637
128.6195218,35.8903411
128.6199183,35.8900655
128.6203629,35.8898439
128.6208446,35.8896815
128.6213516,35.8895825
128.6218713,35.8895492
128.6223911,35.8895825
128.6228981,35.8896815
128.6233798,35.8898439
128.6238244,35.8900655
128.6242208,35.8903411
128.6245595,35.8906637
128.6248319,35.8910254
128.6250315,35.8914174
128.6251532,35.8918299
128.6251941,35.8922529
128.6251532,35.8926758
128.6250315,35.8930884
128.624832,35.8934804
128.6245596,35.8938421
128.624221,35.894164
128.5666557,35.8887384
128.5662592,35.8890139
128.5658147,35.8892356
128.565333,35.889398
128.564826,35.889497
128.5643062,35.8895303
128.5637864,35.889497
128.5632795,35.889398
128.5627978,35.8892356
128.5623532,35.8890139
128.5619568,35.8887384
128.5616182,35.8884158
128.5613458,35.888054
128.5611463,35.887662
128.5610246,35.8872495
128.5609837,35.8868265
128.5610246,35.8864036
128.5611463,35.885991
128.5613459,35.8855991
128.5616183,35.8852373
128.5619569,35.8849147
128.5623533,35.8846392
128.5627979,35.8844175
128.5632795,35.8842552
128.5637865,35.8841561
128.5643062,35.8841228
128.564826,35.8841561
128.5653329,35.8842552
128.5658146,35.8844175
128.5662591,35.8846392
128.5666555,35.8849147
128.5669942,35.8852373
128.5672666,35.8855991
128.5674661,35.885991
128.5675878,35.8864036
128.5676288,35.8868265
128.5675879,35.8872495
128.5674662,35.887662
128.5672667,35.888054
128.5669943,35.8884158
128.5666557,35.888738
128.5176804,35.852748
128.5172841,35.8530236
128.5168398,35.8532453
128.5163583,35.8534076
128.5158516,35.8535067
128.515332,35.85354
128.5148125,35.8535067
128.5143057,35.8534076
128.5138243,35.8532453
128.5133799,35.8530236
128.5129837,35.852748
128.5126452,35.8524254
128.5123729,35.8520637
128.5121735,35.8516717
128.5120519,35.8512591
128.512011,35.8508362
128.5120519,35.8504132
128.5121736,35.8500007
128.512373,35.8496087
128.5126453,35.8492469
128.5129838,35.8489243
128.51338,35.8486488
128.5138244,35.8484271
128.5143058,35.8482648
128.5148125,35.8481657
128.515332,35.8481324
128.5158515,35.8481657
128.5163583,35.8482648
128.5168397,35.8484271
128.517284,35.8486488
128.5176803,35.8489243
128.5180188,35.8492469
128.5182911,35.8496087
128.5184905,35.8500007
128.5186122,35.8504132
128.5186531,35.8508362
128.5186122,35.8512591
128.5184906,35.8516717
128.5182911,35.8520637
128.5180189,35.8524254
128.5176804,35.85274
128.5489017,35.8555176
128.5485055,35.8557932
128.5480611,35.8560148
128.5475796,35.8561772
128.5470728,35.8562763
128.5465533,35.8563095
128.5460337,35.8562763
128.5455269,35.8561772
128.5450455,35.8560148
128.5446011,35.8557932
128.5442048,35.8555176
128.5438664,35.855195
128.5435941,35.8548332
128.5433946,35.8544412
128.543273,35.8540287
128.5432321,35.8536057
128.543273,35.8531828
128.5433947,35.8527702
128.5435942,35.8523783
128.5438665,35.8520165
128.5442049,35.8516939
128.5446012,35.8514184
128.5450455,35.8511967
128.545527,35.8510343
128.5460337,35.8509353
128.5465533,35.850902
128.5470728,35.8509353
128.5475795,35.8510343
128.548061,35.8511967
128.5485053,35.8514184
128.5489016,35.8516939
128.5492401,35.8520165
128.5495124,35.8523783
128.5497118,35.8527702
128.5498335,35.8531828
128.5498744,35.8536057
128.5498336,35.8540287
128.5497119,35.8544412
128.5495125,35.8548332
128.5492402,35.855195
128.5489017,35.855517
128.5642888,35.9436462
128.5638921,35.9439218
128.5634472,35.9441435
128.5629652,35.9443058
128.5624579,35.9444049
128.5619378,35.9444382
128.5614176,35.9444049
128.5609103,35.9443058
128.5604283,35.9441435
128.5599834,35.9439218
128.5595867,35.9436462
128.5592478,35.9433236
128.5589753,35.9429619
128.5587756,35.9425699
128.5586538,35.9421573
128.5586129,35.9417344
128.5586539,35.9413114
128.5587757,35.9408989
128.5589753,35.9405069
128.559248,35.9401452
128.5595868,35.9398226
128.5599835,35.9395471
128.5604284,35.9393254
128.5609104,35.939163
128.5614177,35.939064
128.5619378,35.9390307
128.5624579,35.939064
128.5629652,35.939163
128.5634472,35.9393254
128.563892,35.9395471
128.5642887,35.9398226
128.5646275,35.9401452
128.5649002,35.9405069
128.5650998,35.9408989
128.5652216,35.9413114
128.5652626,35.9417344
128.5652217,35.9421573
128.5650999,35.9425699
128.5649003,35.9429619
128.5646277,35.9433236
128.5642888,35.943646
129.1783982,35.1711204
129.1780053,35.1713959
129.1775647,35.1716176
129.1770873,35.17178
129.1765848,35.1718791
129.1760696,35.1719124
129.1755545,35.1718791
129.175052,35.17178
129.1745745,35.1716176
129.1741339,35.1713959
129.173741,35.1711204
129.1734054,35.1707977
129.1731354,35.1704359
129.1729377,35.1700439
129.1728171,35.1696313
129.1727765,35.1692083
129.1728171,35.1687853
129.1729377,35.1683727
129.1731355,35.1679806
129.1734055,35.1676189
129.1737411,35.1672962
129.174134,35.1670206
129.1745746,35.1667989
129.175052,35.1666366
129.1755545,35.1665375
129.1760696,35.1665042
129.1765848,35.1665375
129.1770872,35.1666366
129.1775646,35.1667989
129.1780052,35.1670206
129.1783981,35.1672962
129.1787337,35.1676189
129.1790037,35.1679806
129.1792015,35.1683727
129.1793222,35.1687853
129.1793627,35.1692083
129.1793222,35.1696313
129.1792016,35.1700439
