x,y
128.6115553,35.8747121
128.6111724,35.8748787
128.6107569,35.8749813
128.6103249,35.8750159
128.6098928,35.8749813
128.6094773,35.8748787
128.6090945,35.8747121
128.6087589,35.8744879
128.6084834,35.8742148
128.6082788,35.8739032
128.6081528,35.873565
128.6081102,35.8732134
128.6081528,35.8728617
128.6082788,35.8725236
128.6084835,35.8722119
128.6087589,35.8719388
128.6090945,35.8717146
128.6094774,35.8715481
128.6098928,35.8714455
128.6103249,35.8714109
128.6107569,35.8714455
128.6111724,35.8715481
128.6115552,35.8717146
128.6118908,35.8719388
128.6121663,35.8722119
128.6123709,35.8725236
128.612497,35.8728617
128.6125395,35.8732134
128.612497,35.873565
128.612371,35.8739032
128.6121663,35.8742148
128.6118909,35.874487
128.6179552,35.815045
128.6176198,35.8152692
128.6172372,35.8154358
128.6168221,35.8155384
128.6163903,35.815573
128.6159586,35.8155384
128.6155434,35.8154358
128.6151608,35.8152692
128.6148255,35.815045
128.6145503,35.8147719
128.6143458,35.8144603
128.6142198,35.8141221
128.6141773,35.8137705
128.6142199,35.8134188
128.6143458,35.8130807
128.6145503,35.812769
128.6148255,35.8124959
128.6151609,35.8122717
128.6155435,35.8121052
128.6159586,35.8120026
128.6163903,35.811968
128.6168221,35.8120026
128.6172372,35.8121052
128.6176198,35.8122717
128.6179551,35.8124959
128.6182303,35.812769
128.6184349,35.8130807
128.6185608,35.8134188
128.6186033,35.8137705
128.6185608,35.8141221
128.6184349,35.8144603
128.6182304,35.8147719
128.6179552,35.81504
128.5999574,35.8417502
128.5996219,35.8419744
128.5992392,35.842141
128.5988239,35.8422436
128.598392,35.8422782
128.5979601,35.8422436
128.5975448,35.842141
128.5971621,35.8419744
128.5968266,35.8417502
128.5965513,35.8414771
128.5963467,35.8411655
128.5962208,35.8408273
128.5961783,35.8404757
128.5962208,35.840124
128.5963468,35.8397859
128.5965514,35.8394742
128.5968267,35.8392011
128.5971621,35.8389769
128.5975448,35.8388104
128.5979601,35.8387078
128.598392,35.8386732
128.5988239,35.8387078
128.5992391,35.8388104
128.5996219,35.8389769
128.5999573,35.8392011
128.6002326,35.8394742
128.6004372,35.8397859
128.6005632,35.840124
128.6006057,35.8404757
128.6005632,35.8408273
128.6004372,35.8411655
128.6002327,35.8414771
128.5999574,35.84175
128.5920905,35.893386
128.5917548,35.8936102
128.5913718,35.8937768
128.5909563,35.8938793
128.5905241,35.893914
128.5900919,35.8938793
128.5896764,35.8937768
128.5892934,35.8936102
128.5889577,35.893386
128.5886822,35.8931129
128.5884775,35.8928012
128.5883515,35.8924631
128.5883089,35.8921115
128.5883515,35.8917598
128.5884776,35.8914217
128.5886823,35.89111
128.5889577,35.8908369
128.5892934,35.8906127
128.5896764,35.8904462
128.5900919,35.8903436
128.5905241,35.890309
128.5909562,35.8903436
128.5913718,35.8904462
128.5917547,35.8906127
128.5920904,35.8908369
128.5923659,35.89111
128.5925706,35.8914217
128.5926967,35.8917598
128.5927393,35.8921115
128.5926967,35.8924631
128.5925707,35.8928012
128.592366,35.8931129
128.5920905,35.89338
128.5531531,35.8318712
128.5528176,35.8320954
128.5524349,35.832262
128.5520197,35.8323645
128.5515879,35.8323992
128.551156,35.8323645
128.5507408,35.832262
128.5503581,35.8320954
128.5500227,35.8318712
128.5497474,35.8315981
128.5495429,35.8312864
128.5494169,35.8309483
128.5493744,35.8305966
128.5494169,35.830245
128.5495429,35.8299068
128.5497475,35.8295952
128.5500227,35.8293221
128.5503582,35.8290979
128.5507408,35.8289313
128.5511561,35.8288288
128.5515879,35.8287941
128.5520197,35.8288288
128.5524349,35.8289313
128.5528176,35.8290979
128.553153,35.8293221
128.5534283,35.8295952
128.5536328,35.8299068
128.5537588,35.830245
128.5538013,35.8305966
128.5537588,35.8309483
128.5536329,35.8312864
128.5534283,35.8315981
128.5531531,35.831871
128.5487036,35.8247719
128.5483682,35.824996
128.5479856,35.8251626
128.5475704,35.8252652
128.5471386,35.8252998
128.5467068,35.8252652
128.5462916,35.8251626
128.5459089,35.824996
128.5455735,35.8247719
128.5452983,35.8244987
128.5450938,35.8241871
128.5449678,35.8238489
128.5449253,35.8234973
128.5449678,35.8231456
128.5450938,35.8228075
128.5452983,35.8224959
128.5455736,35.8222227
128.545909,35.8219986
128.5462916,35.821832
128.5467068,35.8217294
128.5471386,35.8216948
128.5475703,35.8217294
128.5479855,35.821832
128.5483682,35.8219986
128.5487036,35.8222227
128.5489788,35.8224959
128.5491833,35.8228075
128.5493093,35.8231456
128.5493518,35.8234973
128.5493093,35.8238489
128.5491834,35.8241871
128.5489788,35.8244987
128.5487036,35.824771
128.5852277,35.8665309
128.5848921,35.8667551
128.5845093,35.8669216
128.5840939,35.8670242
128.5836618,35.8670589
128.5832298,35.8670242
128.5828144,35.8669216
128.5824315,35.8667551
128.582096,35.8665309
128.5818206,35.8662577
128.5816159,35.8659461
128.5814899,35.865608
128.5814474,35.8652563
128.58149,35.8649047
128.581616,35.8645665
128.5818206,35.8642549
128.582096,35.8639818
128.5824316,35.8637576
128.5828144,35.863591
128.5832298,35.8634885
128.5836618,35.8634538
128.5840938,35.8634885
128.5845092,35.863591
128.5848921,35.8637576
128.5852276,35.8639818
128.585503,35.8642549
128.5857077,35.8645665
128.5858337,35.8649047
128.5858763,35.8652563
128.5858337,35.865608
128.5857077,35.8659461
128.5855031,35.8662577
128.5852277,35.86653
128.6357191,35.8870416
128.6353835,35.8872658
128.6350005,35.8874324
128.634585,35.887535
128.6341529,35.8875696
128.6337207,35.887535
128.6333052,35.8874324
128.6329223,35.8872658
128.6325866,35.8870416
128.6323111,35.8867685
128.6321065,35.8864569
128.6319804,35.8861187
128.6319379,35.8857671
128.6319804,35.8854154
128.6321065,35.8850773
128.6323112,35.8847657
128.6325867,35.8844925
128.6329223,35.8842684
128.6333052,35.8841018
128.6337208,35.8839992
128.6341529,35.8839646
128.634585,35.8839992
128.6350005,35.8841018
128.6353834,35.8842684
128.6357191,35.8844925
128.6359946,35.8847657
128.6361992,35.8850773
128.6363253,35.8854154
128.6363679,35.8857671
128.6363253,35.8861187
128.6361993,35.8864569
128.6359946,35.8867685
128.6357191,35.887041
128.5733158,35.8810807
128.5729802,35.8813048
128.5725972,35.8814714
128.5721818,35.881574
128.5717496,35.8816086
128.5713175,35.881574
128.5709021,35.8814714
128.5705191,35.8813048
128.5701835,35.8810807
128.5699081,35.8808075
128.5697034,35.8804959
128.5695774,35.8801577
128.5695348,35.8798061
128.5695774,35.8794544
128.5697034,35.8791163
128.5699081,35.8788047
128.5701836,35.8785315
128.5705192,35.8783074
128.5709021,35.8781408
128.5713176,35.8780382
128.5717496,35.8780036
128.5721817,35.8780382
128.5725972,35.8781408
128.5729801,35.8783074
128.5733157,35.8785315
128.5735912,35.8788047
128.5737959,35.8791163
128.5739219,35.8794544
128.5739645,35.8798061
128.5739219,35.8801577
128.5737959,35.8804959
128.5735912,35.8808075
128.5733158,35.88108
128.5578614,35.8371004
128.5575259,35.8373245
128.5571432,35.8374911
128.556728,35.8375937
128.5562961,35.8376283
128.5558642,35.8375937
128.555449,35.8374911
128.5550663,35.8373245
128.5547308,35.8371004
128.5544555,35.8368272
128.554251,35.8365156
128.554125,35.8361774
128.5540825,35.8358258
128.554125,35.8354741
128.554251,35.835136
128.5544556,35.8348244
128.5547309,35.8345512
128.5550663,35.8343271
128.555449,35.8341605
128.5558642,35.8340579
128.5562961,35.8340233
128.5567279,35.8340579
128.5571432,35.8341605
128.5575259,35.8343271
128.5578613,35.8345512
128.5581366,35.8348244
128.5583412,35.835136
128.5584672,35.8354741
128.5585097,35.8358258
128.5584672,35.8361774
128.5583412,35.8365156
128.5581367,35.8368272
128.5578614,35.8371
128.5767324,35.8732088
128.5763968,35.873433
128.5760139,35.8735995
128.5755985,35.8737021
128.5751664,35.8737367
128.5747344,35.8737021
128.5743189,35.8735995
128.573936,35.873433
128.5736004,35.8732088
128.573325,35.8729356
128.5731204,35.872624
128.5729944,35.8722859
128.5729518,35.8719342
128.5729944,35.8715826
128.5731204,35.8712444
128.5733251,35.8709328
128.5736005,35.8706597
128.5739361,35.8704355
128.574319,35.8702689
128.5747344,35.8701664
128.5751664,35.8701317
128.5755985,35.8701664
128.5760139,35.8702689
128.5763968,35.8704355
128.5767324,35.8706597
128.5770078,35.8709328
128.5772125,35.8712444
128.5773385,35.8715826
128.577381,35.8719342
128.5773385,35.8722859
128.5772125,35.872624
128.5770078,35.8729356
128.5767324,35.873208
128.6376897,35.8243692
128.6373543,35.8245933
128.6369717,35.8247599
128.6365565,35.8248625
128.6361247,35.8248971
128.6356929,35.8248625
128.6352777,35.8247599
128.6348951,35.8245933
128.6345597,35.8243692
128.6342844,35.824096
128.6340799,35.8237844
128.633954,35.8234462
128.6339115,35.8230946
128.633954,35.8227429
128.6340799,35.8224048
128.6342845,35.8220932
128.6345597,35.82182
128.6348951,35.8215959
128.6352777,35.8214293
128.6356929,35.8213267
128.6361247,35.8212921
128.6365565,35.8213267
128.6369717,35.8214293
128.6373543,35.8215959
128.6376897,35.82182
128.6379649,35.8220932
128.6381695,35.8224048
128.6382954,35.8227429
128.638338,35.8230946
128.6382954,35.8234462
128.6381695,35.8237844
128.637965,35.824096
128.6376897,35.824369
128.547016,35.8249316
128.5466806,35.8251557
128.546298,35.8253223
128.5458828,35.8254249
128.545451,35.8254595
128.5450192,35.8254249
128.544604,35.8253223
128.5442213,35.8251557
128.5438859,35.8249316
128.5436107,35.8246584
128.5434062,35.8243468
128.5432802,35.8240086
128.5432377,35.823657
128.5432802,35.8233053
128.5434062,35.8229672
128.5436107,35.8226556
128.543886,35.8223824
128.5442214,35.8221582
128.544604,35.8219917
128.5450192,35.8218891
128.545451,35.8218545
128.5458828,35.8218891
128.5462979,35.8219917
128.5466806,35.8221582
128.547016,35.8223824
128.5472912,35.8226556
128.5474958,35.8229672
128.5476217,35.8233053
128.5476642,35.823657
128.5476217,35.8240086
128.5474958,35.8243468
128.5472913,35.8246584
128.547016,35.824931
128.6058723,35.8772909
128.6055367,35.8775151
128.6051538,35.8776817
128.6047383,35.8777842
128.6043062,35.8778189
128.6038741,35.8777842
128.6034587,35.8776817
128.6030758,35.8775151
128.6027401,35.8772909
128.6024647,35.8770178
128.6022601,35.8767061
128.602134,35.876368
128.6020915,35.8760163
128.6021341,35.8756647
128.6022601,35.8753266
128.6024648,35.8750149
128.6027402,35.8747418
128.6030758,35.8745176
128.6034587,35.8743511
128.6038742,35.8742485
128.6043062,35.8742139
128.6047383,35.8742485
128.6051537,35.8743511
128.6055366,35.8745176
128.6058722,35.8747418
128.6061477,35.8750149
128.6063523,35.8753266
128.6064784,35.8756647
128.6065209,35.8760163
128.6064784,35.876368
128.6063524,35.8767061
128.6061477,35.8770178
128.6058723,35.87729
128.5502507,35.8351813
128.5499153,35.8354055
128.5495326,35.835572
128.5491173,35.8356746
128.5486855,35.8357093
128.5482536,35.8356746
128.5478384,35.835572
128.5474557,35.8354055
128.5471202,35.8351813
128.546845,35.8349082
128.5466404,35.8345965
128.5465145,35.8342584
128.5464719,35.8339067
128.5465145,35.8335551
128.5466404,35.8332169
128.546845,35.8329053
128.5471203,35.8326322
128.5474557,35.832408
128.5478384,35.8322414
128.5482537,35.8321389
128.5486855,35.8321042
128.5491173,35.8321389
128.5495326,35.8322414
128.5499153,35.832408
128.5502507,35.8326322
128.550526,35.8329053
128.5507305,35.8332169
128.5508565,35.8335551
128.550899,35.8339067
128.5508565,35.8342584
128.5507306,35.8345965
128.550526,35.8349082
128.5502507,35.835181
128.5499805,35.8793515
128.5496449,35.8795757
128.549262,35.8797422
128.5488465,35.8798448
128.5484144,35.8798794
128.5479823,35.8798448
128.5475668,35.8797422
128.5471839,35.8795757
128.5468483,35.8793515
128.5465729,35.8790783
128.5463682,35.8787667
128.5462422,35.8784286
128.5461996,35.8780769
128.5462422,35.8777253
128.5463682,35.8773871
128.5465729,35.8770755
128.5468484,35.8768024
128.547184,35.8765782
128.5475669,35.8764116
128.5479824,35.8763091
128.5484144,35.8762744
128.5488465,35.8763091
128.549262,35.8764116
128.5496449,35.8765782
128.5499805,35.8768024
128.5502559,35.8770755
128.5504606,35.8773871
128.5505866,35.8777253
128.5506292,35.8780769
128.5505867,35.8784286
128.5504606,35.8787667
128.550256,35.8790783
128.5499805,35.879351
128.5172156,35.8509991
128.5168801,35.8512233
128.5164974,35.8513899
128.516082,35.8514925
128.5156501,35.8515271
128.5152181,35.8514925
128.5148028,35.8513899
128.51442,35.8512233
128.5140845,35.8509991
128.5138092,35.850726
128.5136046,35.8504144
128.5134786,35.8500762
128.5134361,35.8497246
128.5134786,35.8493729
128.5136046,35.8490348
128.5138092,35.8487232
128.5140846,35.84845
128.5144201,35.8482258
128.5148028,35.8480593
128.5152182,35.8479567
128.5156501,35.8479221
128.516082,35.8479567
128.5164973,35.8480593
128.5168801,35.8482258
128.5172156,35.84845
128.5174909,35.8487232
128.5176955,35.8490348
128.5178215,35.8493729
128.5178641,35.8497246
128.5178215,35.8500762
128.5176956,35.8504144
128.517491,35.850726
128.5172156,35.850999
128.5995565,35.8779709
128.5992209,35.8781951
128.598838,35.8783616
128.5984225,35.8784642
128.5979904,35.8784989
128.5975583,35.8784642
128.5971428,35.8783616
128.5967599,35.8781951
128.5964243,35.8779709
128.5961489,35.8776978
128.5959442,35.8773861
128.5958182,35.877048
128.5957757,35.8766963
128.5958182,35.8763447
128.5959443,35.8760065
128.5961489,35.8756949
128.5964244,35.8754218
128.59676,35.8751976
128.5971429,35.875031
128.5975583,35.8749285
128.5979904,35.8748938
128.5984225,35.8749285
128.5988379,35.875031
128.5992208,35.8751976
128.5995564,35.8754218
128.5998319,35.8756949
128.6000365,35.8760065
128.6001626,35.8763447
128.6002051,35.8766963
128.6001626,35.877048
128.6000366,35.8773861
128.5998319,35.8776978
128.5995565,35.87797
128.560675,35.8805108
128.5603393,35.880735
128.5599564,35.8809016
128.5595409,35.8810042
128.5591088,35.8810388
128.5586767,35.8810042
128.5582612,35.8809016
128.5578783,35.880735
128.5575427,35.8805108
128.5572672,35.8802377
128.5570626,35.8799261
128.5569366,35.8795879
128.556894,35.8792363
128.5569366,35.8788846
128.5570626,35.8785465
128.5572673,35.8782349
128.5575427,35.8779617
128.5578784,35.8777376
128.5582613,35.877571
128.5586767,35.8774684
128.5591088,35.8774338
128.5595409,35.8774684
128.5599564,35.877571
128.5603393,35.8777376
128.5606749,35.8779617
128.5609503,35.8782349
128.561155,35.8785465
128.5612811,35.8788846
128.5613236,35.8792363
128.5612811,35.8795879
128.5611551,35.8799261
128.5609504,35.8802377
128.560675,35.88051
128.5703967,35.8900444
128.570061,35.8902686
128.5696781,35.8904351
128.5692625,35.8905377
128.5688304,35.8905723
128.5683982,35.8905377
128.5679827,35.8904351
128.5675997,35.8902686
128.5672641,35.8900444
128.5669886,35.8897712
128.5667839,35.8894596
128.5666579,35.8891215
128.5666153,35.8887698
128.5666579,35.8884182
128.5667839,35.88808
128.5669886,35.8877684
128.5672641,35.8874953
128.5675998,35.8872711
128.5679827,35.8871045
128.5683983,35.887002
128.5688304,35.8869673
128.5692625,35.887002
128.569678,35.8871045
128.570061,35.8872711
128.5703967,35.8874953
128.5706721,35.8877684
128.5708768,35.88808
128.5710029,35.8884182
128.5710455,35.8887698
128.5710029,35.8891215
128.5708769,35.8894596
128.5706722,35.8897712
128.5703967,35.890044
129.2079188,35.8401593
129.2075834,35.8403835
129.2072007,35.8405501
129.2067854,35.8406526
129.2063535,35.8406873
129.2059216,35.8406526
129.2055063,35.8405501
129.2051236,35.8403835
129.2047882,35.8401593
129.2045129,35.8398862
129.2043083,35.8395745
129.2041823,35.8392364
129.2041398,35.8388847
129.2041824,35.8385331
129.2043083,35.8381949
129.2045129,35.8378833
129.2047882,35.8376102
129.2051237,35.837386
129.2055064,35.8372194
129.2059216,35.8371169
129.2063535,35.8370822
129.2067854,35.8371169
129.2072006,35.8372194
129.2075833,35.837386
129.2079188,35.8376102
129.2081941,35.8378833
129.2083987,35.8381949
129.2085246,35.8385331
129.2085672,35.8388847
129.2085247,35.8392364
129.2083987,35.8395745
129.2081941,35.8398862
129.2079188,35.840159
